"MTU (CET/CEST)","Area","Sequence","Day-ahead Price (EUR/MWh)","Intraday Period (CET/CEST)","Intraday Price (EUR/MWh)"
"14/08/2025 15:45:00 - 14/08/2025 16:00:00","BZN|BE","Without Sequence","69.43","",""
"14/08/2025 16:00:00 - 14/08/2025 16:15:00","BZN|BE","Without Sequence","78.99","",""
"14/08/2025 16:15:00 - 14/08/2025 16:30:00","BZN|BE","Without Sequence","78.99","",""
"14/08/2025 16:30:00 - 14/08/2025 16:45:00","BZN|BE","Without Sequence","78.99","",""
"14/08/2025 16:45:00 - 14/08/2025 17:00:00","BZN|BE","Without Sequence","78.99","",""
"14/08/2025 17:00:00 - 14/08/2025 17:15:00","BZN|BE","Without Sequence","89.54","",""
"14/08/2025 17:15:00 - 14/08/2025 17:30:00","BZN|BE","Without Sequence","89.54","",""
"14/08/2025 17:30:00 - 14/08/2025 17:45:00","BZN|BE","Without Sequence","89.54","",""
"14/08/2025 17:45:00 - 14/08/2025 18:00:00","BZN|BE","Without Sequence","89.54","",""
"14/08/2025 18:00:00 - 14/08/2025 18:15:00","BZN|BE","Without Sequence","106.93","",""
"14/08/2025 18:15:00 - 14/08/2025 18:30:00","BZN|BE","Without Sequence","106.93","",""
"14/08/2025 18:30:00 - 14/08/2025 18:45:00","BZN|BE","Without Sequence","106.93","",""
"14/08/2025 18:45:00 - 14/08/2025 19:00:00","BZN|BE","Without Sequence","106.93","",""
"14/08/2025 19:00:00 - 14/08/2025 19:15:00","BZN|BE","Without Sequence","166.00","",""
"14/08/2025 19:15:00 - 14/08/2025 19:30:00","BZN|BE","Without Sequence","166.00","",""
"14/08/2025 19:30:00 - 14/08/2025 19:45:00","BZN|BE","Without Sequence","166.00","",""
"14/08/2025 19:45:00 - 14/08/2025 20:00:00","BZN|BE","Without Sequence","166.00","",""
"14/08/2025 20:00:00 - 14/08/2025 20:15:00","BZN|BE","Without Sequence","221.80","",""
"14/08/2025 20:15:00 - 14/08/2025 20:30:00","BZN|BE","Without Sequence","221.80","",""
"14/08/2025 20:30:00 - 14/08/2025 20:45:00","BZN|BE","Without Sequence","221.80","",""
"14/08/2025 20:45:00 - 14/08/2025 21:00:00","BZN|BE","Without Sequence","221.80","",""
"14/08/2025 21:00:00 - 14/08/2025 21:15:00","BZN|BE","Without Sequence","156.58","",""
"14/08/2025 21:15:00 - 14/08/2025 21:30:00","BZN|BE","Without Sequence","156.58","",""
"14/08/2025 21:30:00 - 14/08/2025 21:45:00","BZN|BE","Without Sequence","156.58","",""
"14/08/2025 21:45:00 - 14/08/2025 22:00:00","BZN|BE","Without Sequence","156.58","",""
"14/08/2025 22:00:00 - 14/08/2025 22:15:00","BZN|BE","Without Sequence","120.73","",""
"14/08/2025 22:15:00 - 14/08/2025 22:30:00","BZN|BE","Without Sequence","120.73","",""
"14/08/2025 22:30:00 - 14/08/2025 22:45:00","BZN|BE","Without Sequence","120.73","",""
"14/08/2025 22:45:00 - 14/08/2025 23:00:00","BZN|BE","Without Sequence","120.73","",""
"14/08/2025 23:00:00 - 14/08/2025 23:15:00","BZN|BE","Without Sequence","105.95","",""
"14/08/2025 23:15:00 - 14/08/2025 23:30:00","BZN|BE","Without Sequence","105.95","",""
"14/08/2025 23:30:00 - 14/08/2025 23:45:00","BZN|BE","Without Sequence","105.95","",""
"14/08/2025 23:45:00 - 15/08/2025 00:00:00","BZN|BE","Without Sequence","105.95","",""
"15/08/2025 00:00:00 - 15/08/2025 00:15:00","BZN|BE","Without Sequence","94.13","",""
"15/08/2025 00:15:00 - 15/08/2025 00:30:00","BZN|BE","Without Sequence","94.13","",""
"15/08/2025 00:30:00 - 15/08/2025 00:45:00","BZN|BE","Without Sequence","94.13","",""
"15/08/2025 00:45:00 - 15/08/2025 01:00:00","BZN|BE","Without Sequence","94.13","",""
"15/08/2025 01:00:00 - 15/08/2025 01:15:00","BZN|BE","Without Sequence","89.93","",""
"15/08/2025 01:15:00 - 15/08/2025 01:30:00","BZN|BE","Without Sequence","89.93","",""
"15/08/2025 01:30:00 - 15/08/2025 01:45:00","BZN|BE","Without Sequence","89.93","",""
"15/08/2025 01:45:00 - 15/08/2025 02:00:00","BZN|BE","Without Sequence","89.93","",""
"15/08/2025 02:00:00 - 15/08/2025 02:15:00","BZN|BE","Without Sequence","89.83","",""
"15/08/2025 02:15:00 - 15/08/2025 02:30:00","BZN|BE","Without Sequence","89.83","",""
"15/08/2025 02:30:00 - 15/08/2025 02:45:00","BZN|BE","Without Sequence","89.83","",""
"15/08/2025 02:45:00 - 15/08/2025 03:00:00","BZN|BE","Without Sequence","89.83","",""
"15/08/2025 03:00:00 - 15/08/2025 03:15:00","BZN|BE","Without Sequence","84.70","",""
"15/08/2025 03:15:00 - 15/08/2025 03:30:00","BZN|BE","Without Sequence","84.70","",""
"15/08/2025 03:30:00 - 15/08/2025 03:45:00","BZN|BE","Without Sequence","84.70","",""
"15/08/2025 03:45:00 - 15/08/2025 04:00:00","BZN|BE","Without Sequence","84.70","",""
"15/08/2025 04:00:00 - 15/08/2025 04:15:00","BZN|BE","Without Sequence","90.00","",""
"15/08/2025 04:15:00 - 15/08/2025 04:30:00","BZN|BE","Without Sequence","90.00","",""
"15/08/2025 04:30:00 - 15/08/2025 04:45:00","BZN|BE","Without Sequence","90.00","",""
"15/08/2025 04:45:00 - 15/08/2025 05:00:00","BZN|BE","Without Sequence","90.00","",""
"15/08/2025 05:00:00 - 15/08/2025 05:15:00","BZN|BE","Without Sequence","84.70","",""
"15/08/2025 05:15:00 - 15/08/2025 05:30:00","BZN|BE","Without Sequence","84.70","",""
"15/08/2025 05:30:00 - 15/08/2025 05:45:00","BZN|BE","Without Sequence","84.70","",""
"15/08/2025 05:45:00 - 15/08/2025 06:00:00","BZN|BE","Without Sequence","84.70","",""
"15/08/2025 06:00:00 - 15/08/2025 06:15:00","BZN|BE","Without Sequence","90.86","",""
"15/08/2025 06:15:00 - 15/08/2025 06:30:00","BZN|BE","Without Sequence","90.86","",""
"15/08/2025 06:30:00 - 15/08/2025 06:45:00","BZN|BE","Without Sequence","90.86","",""
"15/08/2025 06:45:00 - 15/08/2025 07:00:00","BZN|BE","Without Sequence","90.86","",""
"15/08/2025 07:00:00 - 15/08/2025 07:15:00","BZN|BE","Without Sequence","91.79","",""
"15/08/2025 07:15:00 - 15/08/2025 07:30:00","BZN|BE","Without Sequence","91.79","",""
"15/08/2025 07:30:00 - 15/08/2025 07:45:00","BZN|BE","Without Sequence","91.79","",""
"15/08/2025 07:45:00 - 15/08/2025 08:00:00","BZN|BE","Without Sequence","91.79","",""
"15/08/2025 08:00:00 - 15/08/2025 08:15:00","BZN|BE","Without Sequence","98.14","",""
"15/08/2025 08:15:00 - 15/08/2025 08:30:00","BZN|BE","Without Sequence","98.14","",""
"15/08/2025 08:30:00 - 15/08/2025 08:45:00","BZN|BE","Without Sequence","98.14","",""
"15/08/2025 08:45:00 - 15/08/2025 09:00:00","BZN|BE","Without Sequence","98.14","",""
"15/08/2025 09:00:00 - 15/08/2025 09:15:00","BZN|BE","Without Sequence","85.50","",""
"15/08/2025 09:15:00 - 15/08/2025 09:30:00","BZN|BE","Without Sequence","85.50","",""
"15/08/2025 09:30:00 - 15/08/2025 09:45:00","BZN|BE","Without Sequence","85.50","",""
"15/08/2025 09:45:00 - 15/08/2025 10:00:00","BZN|BE","Without Sequence","85.50","",""
"15/08/2025 10:00:00 - 15/08/2025 10:15:00","BZN|BE","Without Sequence","41.94","",""
"15/08/2025 10:15:00 - 15/08/2025 10:30:00","BZN|BE","Without Sequence","41.94","",""
"15/08/2025 10:30:00 - 15/08/2025 10:45:00","BZN|BE","Without Sequence","41.94","",""
"15/08/2025 10:45:00 - 15/08/2025 11:00:00","BZN|BE","Without Sequence","41.94","",""
"15/08/2025 11:00:00 - 15/08/2025 11:15:00","BZN|BE","Without Sequence","3.00","",""
"15/08/2025 11:15:00 - 15/08/2025 11:30:00","BZN|BE","Without Sequence","3.00","",""
"15/08/2025 11:30:00 - 15/08/2025 11:45:00","BZN|BE","Without Sequence","3.00","",""
"15/08/2025 11:45:00 - 15/08/2025 12:00:00","BZN|BE","Without Sequence","3.00","",""
"15/08/2025 12:00:00 - 15/08/2025 12:15:00","BZN|BE","Without Sequence","0.08","",""
"15/08/2025 12:15:00 - 15/08/2025 12:30:00","BZN|BE","Without Sequence","0.08","",""
"15/08/2025 12:30:00 - 15/08/2025 12:45:00","BZN|BE","Without Sequence","0.08","",""
"15/08/2025 12:45:00 - 15/08/2025 13:00:00","BZN|BE","Without Sequence","0.08","",""
"15/08/2025 13:00:00 - 15/08/2025 13:15:00","BZN|BE","Without Sequence","0.00","",""
"15/08/2025 13:15:00 - 15/08/2025 13:30:00","BZN|BE","Without Sequence","0.00","",""
"15/08/2025 13:30:00 - 15/08/2025 13:45:00","BZN|BE","Without Sequence","0.00","",""
"15/08/2025 13:45:00 - 15/08/2025 14:00:00","BZN|BE","Without Sequence","0.00","",""
"15/08/2025 14:00:00 - 15/08/2025 14:15:00","BZN|BE","Without Sequence","0.00","",""
"15/08/2025 14:15:00 - 15/08/2025 14:30:00","BZN|BE","Without Sequence","0.00","",""
"15/08/2025 14:30:00 - 15/08/2025 14:45:00","BZN|BE","Without Sequence","0.00","",""
"15/08/2025 14:45:00 - 15/08/2025 15:00:00","BZN|BE","Without Sequence","0.00","",""
"15/08/2025 15:00:00 - 15/08/2025 15:15:00","BZN|BE","Without Sequence","1.72","",""
"15/08/2025 15:15:00 - 15/08/2025 15:30:00","BZN|BE","Without Sequence","1.72","",""
"15/08/2025 15:30:00 - 15/08/2025 15:45:00","BZN|BE","Without Sequence","1.72","",""
"15/08/2025 15:45:00 - 15/08/2025 16:00:00","BZN|BE","Without Sequence","1.72","",""
"15/08/2025 16:00:00 - 15/08/2025 16:15:00","BZN|BE","Without Sequence","24.89","",""
"15/08/2025 16:15:00 - 15/08/2025 16:30:00","BZN|BE","Without Sequence","24.89","",""
"15/08/2025 16:30:00 - 15/08/2025 16:45:00","BZN|BE","Without Sequence","24.89","",""
"15/08/2025 16:45:00 - 15/08/2025 17:00:00","BZN|BE","Without Sequence","24.89","",""
"15/08/2025 17:00:00 - 15/08/2025 17:15:00","BZN|BE","Without Sequence","50.40","",""
"15/08/2025 17:15:00 - 15/08/2025 17:30:00","BZN|BE","Without Sequence","50.40","",""
"15/08/2025 17:30:00 - 15/08/2025 17:45:00","BZN|BE","Without Sequence","50.40","",""
"15/08/2025 17:45:00 - 15/08/2025 18:00:00","BZN|BE","Without Sequence","50.40","",""
"15/08/2025 18:00:00 - 15/08/2025 18:15:00","BZN|BE","Without Sequence","78.37","",""
"15/08/2025 18:15:00 - 15/08/2025 18:30:00","BZN|BE","Without Sequence","78.37","",""
"15/08/2025 18:30:00 - 15/08/2025 18:45:00","BZN|BE","Without Sequence","78.37","",""
"15/08/2025 18:45:00 - 15/08/2025 19:00:00","BZN|BE","Without Sequence","78.37","",""
"15/08/2025 19:00:00 - 15/08/2025 19:15:00","BZN|BE","Without Sequence","115.31","",""
"15/08/2025 19:15:00 - 15/08/2025 19:30:00","BZN|BE","Without Sequence","115.31","",""
"15/08/2025 19:30:00 - 15/08/2025 19:45:00","BZN|BE","Without Sequence","115.31","",""
"15/08/2025 19:45:00 - 15/08/2025 20:00:00","BZN|BE","Without Sequence","115.31","",""
"15/08/2025 20:00:00 - 15/08/2025 20:15:00","BZN|BE","Without Sequence","124.94","",""
"15/08/2025 20:15:00 - 15/08/2025 20:30:00","BZN|BE","Without Sequence","124.94","",""
"15/08/2025 20:30:00 - 15/08/2025 20:45:00","BZN|BE","Without Sequence","124.94","",""
"15/08/2025 20:45:00 - 15/08/2025 21:00:00","BZN|BE","Without Sequence","124.94","",""
"15/08/2025 21:00:00 - 15/08/2025 21:15:00","BZN|BE","Without Sequence","112.13","",""
"15/08/2025 21:15:00 - 15/08/2025 21:30:00","BZN|BE","Without Sequence","112.13","",""
"15/08/2025 21:30:00 - 15/08/2025 21:45:00","BZN|BE","Without Sequence","112.13","",""
"15/08/2025 21:45:00 - 15/08/2025 22:00:00","BZN|BE","Without Sequence","112.13","",""
"15/08/2025 22:00:00 - 15/08/2025 22:15:00","BZN|BE","Without Sequence","106.13","",""
"15/08/2025 22:15:00 - 15/08/2025 22:30:00","BZN|BE","Without Sequence","106.13","",""
"15/08/2025 22:30:00 - 15/08/2025 22:45:00","BZN|BE","Without Sequence","106.13","",""
"15/08/2025 22:45:00 - 15/08/2025 23:00:00","BZN|BE","Without Sequence","106.13","",""
"15/08/2025 23:00:00 - 15/08/2025 23:15:00","BZN|BE","Without Sequence","96.12","",""
"15/08/2025 23:15:00 - 15/08/2025 23:30:00","BZN|BE","Without Sequence","96.12","",""
"15/08/2025 23:30:00 - 15/08/2025 23:45:00","BZN|BE","Without Sequence","96.12","",""
"15/08/2025 23:45:00 - 16/08/2025 00:00:00","BZN|BE","Without Sequence","96.12","",""
"16/08/2025 00:00:00 - 16/08/2025 00:15:00","BZN|BE","Without Sequence","97.58","",""
"16/08/2025 00:15:00 - 16/08/2025 00:30:00","BZN|BE","Without Sequence","97.58","",""
"16/08/2025 00:30:00 - 16/08/2025 00:45:00","BZN|BE","Without Sequence","97.58","",""
"16/08/2025 00:45:00 - 16/08/2025 01:00:00","BZN|BE","Without Sequence","97.58","",""
"16/08/2025 01:00:00 - 16/08/2025 01:15:00","BZN|BE","Without Sequence","92.13","",""
"16/08/2025 01:15:00 - 16/08/2025 01:30:00","BZN|BE","Without Sequence","92.13","",""
"16/08/2025 01:30:00 - 16/08/2025 01:45:00","BZN|BE","Without Sequence","92.13","",""
"16/08/2025 01:45:00 - 16/08/2025 02:00:00","BZN|BE","Without Sequence","92.13","",""
"16/08/2025 02:00:00 - 16/08/2025 02:15:00","BZN|BE","Without Sequence","85.05","",""
"16/08/2025 02:15:00 - 16/08/2025 02:30:00","BZN|BE","Without Sequence","85.05","",""
"16/08/2025 02:30:00 - 16/08/2025 02:45:00","BZN|BE","Without Sequence","85.05","",""
"16/08/2025 02:45:00 - 16/08/2025 03:00:00","BZN|BE","Without Sequence","85.05","",""
"16/08/2025 03:00:00 - 16/08/2025 03:15:00","BZN|BE","Without Sequence","72.32","",""
"16/08/2025 03:15:00 - 16/08/2025 03:30:00","BZN|BE","Without Sequence","72.32","",""
"16/08/2025 03:30:00 - 16/08/2025 03:45:00","BZN|BE","Without Sequence","72.32","",""
"16/08/2025 03:45:00 - 16/08/2025 04:00:00","BZN|BE","Without Sequence","72.32","",""
"16/08/2025 04:00:00 - 16/08/2025 04:15:00","BZN|BE","Without Sequence","66.69","",""
"16/08/2025 04:15:00 - 16/08/2025 04:30:00","BZN|BE","Without Sequence","66.69","",""
"16/08/2025 04:30:00 - 16/08/2025 04:45:00","BZN|BE","Without Sequence","66.69","",""
"16/08/2025 04:45:00 - 16/08/2025 05:00:00","BZN|BE","Without Sequence","66.69","",""
"16/08/2025 05:00:00 - 16/08/2025 05:15:00","BZN|BE","Without Sequence","72.40","",""
"16/08/2025 05:15:00 - 16/08/2025 05:30:00","BZN|BE","Without Sequence","72.40","",""
"16/08/2025 05:30:00 - 16/08/2025 05:45:00","BZN|BE","Without Sequence","72.40","",""
"16/08/2025 05:45:00 - 16/08/2025 06:00:00","BZN|BE","Without Sequence","72.40","",""
"16/08/2025 06:00:00 - 16/08/2025 06:15:00","BZN|BE","Without Sequence","76.74","",""
"16/08/2025 06:15:00 - 16/08/2025 06:30:00","BZN|BE","Without Sequence","76.74","",""
"16/08/2025 06:30:00 - 16/08/2025 06:45:00","BZN|BE","Without Sequence","76.74","",""
"16/08/2025 06:45:00 - 16/08/2025 07:00:00","BZN|BE","Without Sequence","76.74","",""
"16/08/2025 07:00:00 - 16/08/2025 07:15:00","BZN|BE","Without Sequence","72.63","",""
"16/08/2025 07:15:00 - 16/08/2025 07:30:00","BZN|BE","Without Sequence","72.63","",""
"16/08/2025 07:30:00 - 16/08/2025 07:45:00","BZN|BE","Without Sequence","72.63","",""
"16/08/2025 07:45:00 - 16/08/2025 08:00:00","BZN|BE","Without Sequence","72.63","",""
"16/08/2025 08:00:00 - 16/08/2025 08:15:00","BZN|BE","Without Sequence","82.77","",""
"16/08/2025 08:15:00 - 16/08/2025 08:30:00","BZN|BE","Without Sequence","82.77","",""
"16/08/2025 08:30:00 - 16/08/2025 08:45:00","BZN|BE","Without Sequence","82.77","",""
"16/08/2025 08:45:00 - 16/08/2025 09:00:00","BZN|BE","Without Sequence","82.77","",""
"16/08/2025 09:00:00 - 16/08/2025 09:15:00","BZN|BE","Without Sequence","81.76","",""
"16/08/2025 09:15:00 - 16/08/2025 09:30:00","BZN|BE","Without Sequence","81.76","",""
"16/08/2025 09:30:00 - 16/08/2025 09:45:00","BZN|BE","Without Sequence","81.76","",""
"16/08/2025 09:45:00 - 16/08/2025 10:00:00","BZN|BE","Without Sequence","81.76","",""
"16/08/2025 10:00:00 - 16/08/2025 10:15:00","BZN|BE","Without Sequence","26.90","",""
"16/08/2025 10:15:00 - 16/08/2025 10:30:00","BZN|BE","Without Sequence","26.90","",""
"16/08/2025 10:30:00 - 16/08/2025 10:45:00","BZN|BE","Without Sequence","26.90","",""
"16/08/2025 10:45:00 - 16/08/2025 11:00:00","BZN|BE","Without Sequence","26.90","",""
"16/08/2025 11:00:00 - 16/08/2025 11:15:00","BZN|BE","Without Sequence","3.80","",""
"16/08/2025 11:15:00 - 16/08/2025 11:30:00","BZN|BE","Without Sequence","3.80","",""
"16/08/2025 11:30:00 - 16/08/2025 11:45:00","BZN|BE","Without Sequence","3.80","",""
"16/08/2025 11:45:00 - 16/08/2025 12:00:00","BZN|BE","Without Sequence","3.80","",""
"16/08/2025 12:00:00 - 16/08/2025 12:15:00","BZN|BE","Without Sequence","0.17","",""
"16/08/2025 12:15:00 - 16/08/2025 12:30:00","BZN|BE","Without Sequence","0.17","",""
"16/08/2025 12:30:00 - 16/08/2025 12:45:00","BZN|BE","Without Sequence","0.17","",""
"16/08/2025 12:45:00 - 16/08/2025 13:00:00","BZN|BE","Without Sequence","0.17","",""
"16/08/2025 13:00:00 - 16/08/2025 13:15:00","BZN|BE","Without Sequence","-0.01","",""
"16/08/2025 13:15:00 - 16/08/2025 13:30:00","BZN|BE","Without Sequence","-0.01","",""
"16/08/2025 13:30:00 - 16/08/2025 13:45:00","BZN|BE","Without Sequence","-0.01","",""
"16/08/2025 13:45:00 - 16/08/2025 14:00:00","BZN|BE","Without Sequence","-0.01","",""
"16/08/2025 14:00:00 - 16/08/2025 14:15:00","BZN|BE","Without Sequence","-0.01","",""
"16/08/2025 14:15:00 - 16/08/2025 14:30:00","BZN|BE","Without Sequence","-0.01","",""
"16/08/2025 14:30:00 - 16/08/2025 14:45:00","BZN|BE","Without Sequence","-0.01","",""
"16/08/2025 14:45:00 - 16/08/2025 15:00:00","BZN|BE","Without Sequence","-0.01","",""
"16/08/2025 15:00:00 - 16/08/2025 15:15:00","BZN|BE","Without Sequence","-0.01","",""
"16/08/2025 15:15:00 - 16/08/2025 15:30:00","BZN|BE","Without Sequence","-0.01","",""
"16/08/2025 15:30:00 - 16/08/2025 15:45:00","BZN|BE","Without Sequence","-0.01","",""
"16/08/2025 15:45:00 - 16/08/2025 16:00:00","BZN|BE","Without Sequence","-0.01","",""
"16/08/2025 16:00:00 - 16/08/2025 16:15:00","BZN|BE","Without Sequence","1.87","",""
"16/08/2025 16:15:00 - 16/08/2025 16:30:00","BZN|BE","Without Sequence","1.87","",""
"16/08/2025 16:30:00 - 16/08/2025 16:45:00","BZN|BE","Without Sequence","1.87","",""
"16/08/2025 16:45:00 - 16/08/2025 17:00:00","BZN|BE","Without Sequence","1.87","",""
"16/08/2025 17:00:00 - 16/08/2025 17:15:00","BZN|BE","Without Sequence","18.43","",""
"16/08/2025 17:15:00 - 16/08/2025 17:30:00","BZN|BE","Without Sequence","18.43","",""
"16/08/2025 17:30:00 - 16/08/2025 17:45:00","BZN|BE","Without Sequence","18.43","",""
"16/08/2025 17:45:00 - 16/08/2025 18:00:00","BZN|BE","Without Sequence","18.43","",""
"16/08/2025 18:00:00 - 16/08/2025 18:15:00","BZN|BE","Without Sequence","69.16","",""
"16/08/2025 18:15:00 - 16/08/2025 18:30:00","BZN|BE","Without Sequence","69.16","",""
"16/08/2025 18:30:00 - 16/08/2025 18:45:00","BZN|BE","Without Sequence","69.16","",""
"16/08/2025 18:45:00 - 16/08/2025 19:00:00","BZN|BE","Without Sequence","69.16","",""
"16/08/2025 19:00:00 - 16/08/2025 19:15:00","BZN|BE","Without Sequence","91.51","",""
"16/08/2025 19:15:00 - 16/08/2025 19:30:00","BZN|BE","Without Sequence","91.51","",""
"16/08/2025 19:30:00 - 16/08/2025 19:45:00","BZN|BE","Without Sequence","91.51","",""
"16/08/2025 19:45:00 - 16/08/2025 20:00:00","BZN|BE","Without Sequence","91.51","",""
"16/08/2025 20:00:00 - 16/08/2025 20:15:00","BZN|BE","Without Sequence","104.53","",""
"16/08/2025 20:15:00 - 16/08/2025 20:30:00","BZN|BE","Without Sequence","104.53","",""
"16/08/2025 20:30:00 - 16/08/2025 20:45:00","BZN|BE","Without Sequence","104.53","",""
"16/08/2025 20:45:00 - 16/08/2025 21:00:00","BZN|BE","Without Sequence","104.53","",""
"16/08/2025 21:00:00 - 16/08/2025 21:15:00","BZN|BE","Without Sequence","101.41","",""
"16/08/2025 21:15:00 - 16/08/2025 21:30:00","BZN|BE","Without Sequence","101.41","",""
"16/08/2025 21:30:00 - 16/08/2025 21:45:00","BZN|BE","Without Sequence","101.41","",""
"16/08/2025 21:45:00 - 16/08/2025 22:00:00","BZN|BE","Without Sequence","101.41","",""
"16/08/2025 22:00:00 - 16/08/2025 22:15:00","BZN|BE","Without Sequence","95.05","",""
"16/08/2025 22:15:00 - 16/08/2025 22:30:00","BZN|BE","Without Sequence","95.05","",""
"16/08/2025 22:30:00 - 16/08/2025 22:45:00","BZN|BE","Without Sequence","95.05","",""
"16/08/2025 22:45:00 - 16/08/2025 23:00:00","BZN|BE","Without Sequence","95.05","",""
"16/08/2025 23:00:00 - 16/08/2025 23:15:00","BZN|BE","Without Sequence","88.71","",""
"16/08/2025 23:15:00 - 16/08/2025 23:30:00","BZN|BE","Without Sequence","88.71","",""
"16/08/2025 23:30:00 - 16/08/2025 23:45:00","BZN|BE","Without Sequence","88.71","",""
"16/08/2025 23:45:00 - 17/08/2025 00:00:00","BZN|BE","Without Sequence","88.71","",""
"17/08/2025 00:00:00 - 17/08/2025 00:15:00","BZN|BE","Without Sequence","92.74","",""
"17/08/2025 00:15:00 - 17/08/2025 00:30:00","BZN|BE","Without Sequence","92.74","",""
"17/08/2025 00:30:00 - 17/08/2025 00:45:00","BZN|BE","Without Sequence","92.74","",""
"17/08/2025 00:45:00 - 17/08/2025 01:00:00","BZN|BE","Without Sequence","92.74","",""
"17/08/2025 01:00:00 - 17/08/2025 01:15:00","BZN|BE","Without Sequence","86.90","",""
"17/08/2025 01:15:00 - 17/08/2025 01:30:00","BZN|BE","Without Sequence","86.90","",""
"17/08/2025 01:30:00 - 17/08/2025 01:45:00","BZN|BE","Without Sequence","86.90","",""
"17/08/2025 01:45:00 - 17/08/2025 02:00:00","BZN|BE","Without Sequence","86.90","",""
"17/08/2025 02:00:00 - 17/08/2025 02:15:00","BZN|BE","Without Sequence","80.00","",""
"17/08/2025 02:15:00 - 17/08/2025 02:30:00","BZN|BE","Without Sequence","80.00","",""
"17/08/2025 02:30:00 - 17/08/2025 02:45:00","BZN|BE","Without Sequence","80.00","",""
"17/08/2025 02:45:00 - 17/08/2025 03:00:00","BZN|BE","Without Sequence","80.00","",""
"17/08/2025 03:00:00 - 17/08/2025 03:15:00","BZN|BE","Without Sequence","74.11","",""
"17/08/2025 03:15:00 - 17/08/2025 03:30:00","BZN|BE","Without Sequence","74.11","",""
"17/08/2025 03:30:00 - 17/08/2025 03:45:00","BZN|BE","Without Sequence","74.11","",""
"17/08/2025 03:45:00 - 17/08/2025 04:00:00","BZN|BE","Without Sequence","74.11","",""
"17/08/2025 04:00:00 - 17/08/2025 04:15:00","BZN|BE","Without Sequence","79.46","",""
"17/08/2025 04:15:00 - 17/08/2025 04:30:00","BZN|BE","Without Sequence","79.46","",""
"17/08/2025 04:30:00 - 17/08/2025 04:45:00","BZN|BE","Without Sequence","79.46","",""
"17/08/2025 04:45:00 - 17/08/2025 05:00:00","BZN|BE","Without Sequence","79.46","",""
