simulation,scenario,elec_step_0,elec_step_1,elec_step_2,elec_step_3,elec_step_4,elec_step_5
2994,N:0|U:1,78.085,118.58506260025068,215.70065222226614,80.38808071242055,120.8990846929588,107.71091695276553
2995,N:0|U:0,78.085,187.6774492879763,241.51252162360652,153.84035673846418,142.66334940441394,89.65355755640735
2996,N:0|U:0,78.085,122.05547106749319,149.65446409762288,170.52377407290243,75.79231679460563,60.626524970125885
2997,N:0|U:0,78.085,95.22696184288228,55.854601060968974,40.10378438916635,33.67551852381059,22.26327271843759
2998,N:0|U:0,78.085,79.08961151189744,4.575335453631286,9.48482024690689,9.182609369944782,7.7385534712625414
2999,N:0|U:0,78.085,79.08961151189744,15.612959524855201,7.983276563123194,8.911484650606019,6.022589679351156
3000,N:0|U:0,78.085,96.86974850898135,-9.17209601555938,-5.9287567625471285,-6.218024183492967,-7.632978529073964
3001,N:0|U:0,78.085,76.33847830846393,74.46886364069668,67.37480907667697,43.665941460183205,39.79688813770368
3002,N:0|U:1,78.085,60.88077081141863,38.0133504026063,19.782693657168963,9.233908475814513,17.730752414635898
3003,N:0|U:0,78.085,97.28516580067203,67.04086370699231,2.5795830797581516,2.1190360079569523,2.1614002430548953
3004,N:0|U:0,78.085,223.6127568346171,101.44022322369567,76.2356826569835,66.90698677939433,49.91682753456487
3005,N:0|U:0,78.085,66.50779048992057,38.098709103467094,22.996810481597095,22.147614253101636,17.848596612944835
3006,N:1|U:0,78.085,141.18939912767283,240.82804400215042,186.85652430865596,177.07325359892332,117.76154475483057
3007,N:0|U:1,78.085,77.10163143191525,32.897369958759505,22.28138874641804,21.493016591036177,14.311826225502388
3008,N:0|U:0,78.085,166.48049070381938,162.45018750812204,78.23658554002834,61.953516369729755,57.38855914918864
3009,N:1|U:1,78.085,56.97516081438301,22.745097595714387,20.816288981287602,17.643218089275845,16.233685755765386
3010,N:0|U:0,78.085,142.02221433457524,106.68780573710983,52.17987032973147,103.67238683387345,112.14433601226538
3011,N:0|U:0,78.085,85.29481943353937,39.58965162897419,26.711036180677546,25.089109130711076,17.87705007294447
3012,N:0|U:0,78.085,81.10023255408272,51.66062182988483,40.03436949412046,20.906679415628904,18.612309624418305
3013,N:0|U:0,78.085,149.49096534952199,41.64519563862014,17.651436989958924,16.78624090067835,21.094861078470842
