sim_id,terminal_resolution,cum_elec_idio_return_pct,mean_daily_idio_pct,std_daily_idio_pct,max_drawdown_pct
1071,0,37214.20890365933,227.48225953788923,19.449670188922184,0.0
1072,0,46338.33651899713,241.96130282559085,18.301876829869883,0.0
1073,0,41111.51301944466,234.53765690393826,28.087809223299534,0.0
1074,0,39433.257758407395,231.15332196590825,17.991686560617055,0.0
1075,0,37508.435177088584,227.53054216809136,9.76818758660931,0.0
1076,0,54490.24917172593,253.4224711117534,22.02424881476512,0.0
1077,0,40054.22683852311,232.45939552759154,22.261415079802596,0.0
1078,0,34260.63545782172,222.16143647359632,20.35606724676476,0.0
1079,0,50714.98277222858,248.77562711251056,27.356078336424925,0.0
1080,0,44011.630171060446,238.41532383603663,17.10661904817136,0.0
1081,0,43409.99877985188,237.35222924528483,13.96034879108489,0.0
1082,0,35739.88978431274,225.6037698955237,29.08933949133343,0.0
1083,0,34968.4396848006,225.36919242114897,40.179239427754105,0.0
1084,0,48529.27755053013,244.86736390681526,12.18881383797487,0.0
1085,0,53122.93540939794,251.81802619731607,25.138909726656426,0.0
1086,0,45812.14640719516,241.09857328441726,16.321910298696412,0.0
1087,0,43819.28974972121,238.03363187956194,14.986650314672415,0.0
1088,0,60419.53896163327,262.2326275310212,39.530017850383025,0.0
1089,0,38497.87117109266,229.48533643017305,16.014139098304014,0.0
1090,0,38239.42610986236,229.76111274994545,27.708666626402753,0.0
1091,0,32323.551543736987,218.37750092832516,18.906956499886785,0.0
1092,0,30697.136766414595,215.12452555220935,18.769520197081356,0.0
1093,0,51059.072193290485,249.48201296791927,31.226904952338835,0.0
1094,0,46737.07603779997,244.5539870268754,41.00729979707948,0.0
1095,0,40481.21186639813,232.58923308464983,11.168704643436511,0.0
1096,1,42601.66484741299,237.2941602164051,32.853434658075315,0.0
1097,0,40167.06433330512,232.26861976270203,16.04986294356656,0.0
1098,0,35129.62493707579,223.35343219718962,11.978126079543062,0.0
1099,1,34038.30966218034,223.53988599169875,41.20331644324523,0.0
1100,1,34332.11059846452,222.16779611424732,18.254836556252688,0.0
1101,0,40765.78827005139,233.04753237470567,10.78317803275101,0.0
1102,0,34992.324134789524,223.15066729455992,13.094350744846265,0.0
1103,0,37987.42808126532,229.3064684267712,26.436568835874183,0.0
1104,1,29242.39878425899,212.37927606905185,23.231412674216838,0.0
1105,0,34121.32372294699,222.84407444628286,32.33395599880152,0.0
1106,1,41245.13846386201,234.15073591283667,18.49505174425731,0.0
1107,0,52880.76406772093,251.8002979478777,29.403966264527963,0.0
1108,0,34242.16385787021,223.45401970955277,34.620747898766716,0.0
1109,1,38997.519862213,230.2623894369943,14.664419605425628,0.0
1110,1,37145.779484566,227.2044249052651,16.884536684852197,0.0
1111,0,51890.4384271331,249.77388596378918,18.485948766547363,0.0
1112,0,54420.71752668903,253.47041328372438,24.132499769090504,0.0
1113,0,37301.90754078352,227.49136107497807,17.682072746838116,0.0
1114,0,40320.17122532014,232.49675654635243,15.584366370900572,0.0
1115,1,36552.860667939276,226.11152131069883,16.68729640295379,0.0
1116,1,39200.65687121169,231.71689483830505,30.834413613128508,0.0
1117,0,39299.2176979534,230.82108883049023,16.027852560544268,0.0
1118,0,41165.26125381054,233.8700448661707,15.475726793198977,0.0
1119,0,37988.91810695166,229.51516540201027,28.707582873263725,0.0
1120,0,46589.49497246185,242.32864910063162,18.10910205142193,0.0
1121,1,38195.731197198584,228.8989267201624,14.602073641124205,0.0
1122,0,30946.42235587368,215.36876747103716,13.695928935534084,0.0
1123,1,44305.56579686417,238.72267527819895,13.468692278684978,0.0
1124,0,45740.958054883136,242.02240915496895,32.22364106471595,0.0
1125,0,48785.158400400534,245.31050746817863,14.38348705329492,0.0
1126,0,39165.648391624876,231.05623728286955,23.38854529157212,0.0
1127,0,35566.11278823083,224.26049921837807,14.749122779401553,0.0
1128,0,32586.596856979373,220.36628954199028,35.2885909745651,0.0
1129,0,45033.70745928933,239.91094675571722,15.488992459842024,0.0
1130,0,32645.03987858227,219.0212732724604,19.334186461522695,0.0
1131,0,45357.75510886437,241.22166384735237,28.295040917793038,0.0
1132,1,36907.67981381128,226.58392858042916,12.818579052138148,0.0
1133,0,34049.95771978663,222.40413982492424,29.049145449654734,0.0
1134,0,33277.11093916453,220.11258886051374,17.145014242982036,0.0
1135,0,46675.77368925231,242.52469181780884,19.43854532172675,0.0
1136,0,52064.31298060848,251.15065536973074,34.043335175749306,0.0
1137,0,44966.57667647955,239.63516603853992,11.46433112614189,0.0
1138,1,43832.506649473835,237.92554919902005,11.860923950680826,0.0
1139,0,45148.619897338125,239.92175494786383,11.666389646068074,0.0
1140,0,34280.80304788063,222.75736679661395,27.944626657806108,0.0
1141,0,31070.497059138423,215.42713240325165,8.391898879007124,0.0
1142,0,37121.98333671401,227.1714183613034,17.335839889478308,0.0
1143,0,34160.242573520045,222.60160598962608,28.247939855224793,0.0
1144,0,37667.746444356846,228.33927247665392,21.516777170875077,0.0
1145,0,38213.89114601953,229.0543473635505,17.29814550052869,0.0
1146,0,41162.26886417834,233.7280900904613,11.94261593332941,0.0
1147,0,42575.368176802476,236.0618415551337,13.970661358838793,0.0
1148,0,31768.663154301845,218.67092152244626,34.49963999876724,0.0
1149,0,38648.17797884898,232.2516394265318,42.53517605592409,0.0
1150,1,27710.134540179137,208.40243398312253,11.040469327612287,0.0
1151,0,31575.409897693567,217.28386068323297,24.77255555320931,0.0
1152,1,39516.66190619704,231.97870217551858,28.187456330577866,0.0
1153,1,34309.01972742428,223.7205153846342,35.81012169577432,0.0
1154,0,37158.56842777359,227.4947611365264,21.737037162242533,0.0
1155,1,30539.100388171068,214.61078027362245,15.541073814099926,0.0
1156,1,38267.64494048536,228.95524542807192,13.12289742369338,0.0
1157,1,34089.2253523629,222.0975252632867,23.668145029693743,0.0
1158,0,39672.55729724801,231.33830786508207,13.363082172294938,0.0
1159,0,33170.65374654019,221.78056641378626,38.05075313056964,0.0
1160,1,37474.538097381264,228.33435315485318,25.05938016429787,0.0
1161,0,43254.04975598497,237.0984317976491,13.43562874590108,0.0
1162,0,31106.540481672902,216.28659581079552,23.743835734916193,0.0
1163,1,41645.8204150411,235.866641065477,32.500410315869054,0.0
1164,1,32989.9714768446,219.42601517932545,14.006603556235902,0.0
1165,0,31749.118558558355,217.07841901225362,15.90797187828917,0.0
1166,0,47813.658079680405,244.49781670524945,23.993882603226776,0.0
1167,0,35552.844510547315,224.32338955810997,16.56943424634125,0.0
1168,0,40232.65649928482,232.97435757552594,25.052815547255616,0.0
1169,1,39732.355876037334,232.3755764043223,28.604486396612476,0.0
1170,0,45918.26190079886,241.74146345135827,24.65744827710333,0.0
1171,0,40101.16308603635,231.98008928487465,11.53524364109516,0.0
1172,0,47009.47123837761,242.5991891722527,9.402456051565615,0.0
1173,0,39975.77596540225,232.3695190929659,22.35108617940433,0.0
1174,0,46931.95515516549,242.6078318865788,13.057159128133767,0.0
1175,0,40692.142555790924,233.39334649374172,21.104489626061717,0.0
1176,0,32056.109064003584,217.9508550595111,21.08293600041621,0.0
1177,0,35306.29905141584,223.98587837187998,18.54939729224735,0.0
1178,1,34817.250498732115,223.0990373727171,18.72663840911976,0.0
1179,1,41311.95563357875,234.39968146909465,20.568094642781375,0.0
1180,0,50845.25968176592,248.37578675467225,18.72418345632019,0.0
1181,1,40875.30715982124,233.19702108143255,9.980029700759134,0.0
1182,1,48256.17538944969,244.8285646043699,19.71601439746445,0.0
1183,1,45125.52790547922,240.2969146462864,20.63981975500986,0.0
1184,1,33108.98032167502,219.77081989419543,16.587274627563993,0.0
1185,0,59764.0755806516,260.11722878684725,24.93387125546362,0.0
1186,0,33587.44893409268,221.42000830708952,27.51627603357017,0.0
1187,0,29495.653117777034,213.88229181693137,33.98222501172333,0.0
1188,1,26873.13671173622,207.86789173609813,30.63203445944426,0.0
1189,0,35535.25554171204,223.9937678302801,8.881544320549411,0.0
1190,0,37819.94420952012,228.2655493898363,14.785175344453387,0.0
1191,0,41823.35138570523,235.18365964736805,20.623350586699445,0.0
1192,0,30954.794347571657,215.2788958333499,11.149707767102411,0.0
1193,0,42399.481559005755,235.8201398974265,14.871289529311216,0.0
1194,0,45933.567237185955,241.93713583413236,26.889113835332395,0.0
1195,1,38246.03829985961,228.81853823257885,10.387455602743106,0.0
1196,1,49225.710707356484,246.96084471025068,31.10347790720613,0.0
1197,0,48010.66341947337,244.70310682580492,23.341838654292452,0.0
1198,0,44057.91933168067,238.7536942242403,21.31310737868085,0.0
1199,0,51177.57107758746,249.9131013846906,33.77190265337052,0.0
1200,0,36040.65122595736,225.66184149128603,23.28921902252744,0.0
1201,0,40103.00415618546,232.25843210837743,17.86290101899104,0.0
1202,0,40798.10341840947,233.11643756028508,11.35210956294474,0.0
1203,0,40333.428818820124,233.06467401096342,24.040448719976467,0.0
1204,1,31775.110836627777,217.78316671737085,25.943954003724073,0.0
1205,1,38746.7567595604,230.04425433241195,19.193475026655793,0.0
1206,0,32793.241686201705,220.5437878774373,33.21794698424596,0.0
1207,0,40628.47685801473,233.0990342814861,17.508674777274827,0.0
1208,0,47856.41891074985,243.95900998673477,13.58342346031476,0.0
1209,0,37054.47734659698,227.02219216757777,17.030355173728537,0.0
1210,0,35795.4361622912,225.44379775564704,26.351811624286768,0.0
1211,0,38791.545309251924,231.63079342440014,38.28256198674803,0.0
1212,0,49199.51234910239,246.35978152262615,22.77998399854041,0.0
1213,0,41593.25731709234,234.29815709990834,7.827249316170211,0.0
1214,0,40503.48782253096,233.32628156475465,24.961157995640043,0.0
1215,0,32136.880979451973,218.55244497570783,26.56092093463768,0.0
1216,0,45300.101975449914,240.77431218090715,23.836073498036953,0.0
1217,0,50161.85344523201,249.098535022465,38.11511311172846,0.0
1218,0,38786.49105020979,229.99160614153183,16.547435359939705,0.0
1219,1,42042.29239271014,235.70865278259052,22.53808163627547,0.0
1220,1,59496.34621794752,259.1748635003067,12.601402809551649,0.0
1221,1,37899.004871565325,228.6745243315741,20.0914346525471,0.0
1222,0,39787.46865450771,231.5758686491369,14.567490502992717,0.0
1223,0,35122.95745202262,224.11699093552048,25.362538673713228,0.0
1224,1,35520.56993716008,224.28604844895716,16.757054338615603,0.0
1225,0,37097.019659407175,228.97876260154908,37.55240632921703,0.0
1226,0,35335.038344359906,224.5045888852856,25.468770907082064,0.0
1227,0,43137.766570476204,236.94948438343758,14.170979704524347,0.0
1228,0,35110.505523635584,223.5531683202932,17.547995809316287,0.0
1229,1,49296.26715486582,246.1659295155354,17.240626322177466,0.0
1230,1,33859.91175905054,221.2336332353625,17.204746523157752,0.0
1231,0,32299.696873186025,219.3593782518711,31.896873229261296,0.0
1232,1,55977.88262915205,255.96435600970318,30.53318382916476,0.0
1233,0,32215.95267319913,218.39353456976013,22.167859117574515,0.0
1234,1,34342.2245267844,222.06574774656139,15.939741815458378,0.0
1235,1,31248.44289787676,216.9045136033732,27.903733167475465,0.0
1236,1,40534.40627401909,233.06899548438196,19.471638248098238,0.0
1237,0,43752.65523625465,238.72381451765614,27.004750209045344,0.0
1238,1,40218.42760944485,234.53588396981087,42.289746305730596,0.0
1239,1,33343.77235181851,219.9992375586979,11.667442609417602,0.0
1240,0,40781.851491811,233.073835609066,10.967066111111267,0.0
1241,0,37431.28758016511,227.9396133592997,21.438572976594646,0.0
1242,0,37996.95962950044,229.13104557607653,24.101511781057408,0.0
1243,1,50980.0397147075,250.12537887218696,37.89354668383396,0.0
1244,0,36719.88373738759,226.5155253383835,18.622252934941837,0.0
1245,0,41581.67669033681,236.18988335591538,36.6917293514968,0.0
1246,0,48011.049813394195,244.14938237507604,12.665596788736233,0.0
1247,1,43339.08096196971,237.33709863209532,15.902630832398058,0.0
1248,0,40778.19392922108,233.3562389154515,17.679944882846574,0.0
1249,0,39914.10422140792,233.60292530280464,38.516783827548124,0.0
1250,1,53293.39484890974,252.0067293933971,24.293294400821527,0.0
1251,1,41913.77179461163,235.45983786871403,21.79924039804745,0.0
1252,1,49844.983575700906,247.79696150809872,30.308674104651285,0.0
1253,0,36552.94051482439,226.43511058352982,21.82077781243306,0.0
1254,1,27494.869164752174,208.06939706106385,14.7810261378816,0.0
1255,0,31883.878697068776,217.1272676639763,10.866106502552427,0.0
1256,0,36189.85345092644,225.4673966801695,16.405957957528255,0.0
1257,0,35695.062879054276,225.0242693541707,23.394934672387866,0.0
1258,0,37499.52794434837,230.30137703151067,42.860980966933504,0.0
1259,0,40047.81108662284,231.83263296868898,9.760416925250505,0.0
1260,1,31610.856760966068,217.37518361395055,24.75621202295167,0.0
1261,0,52438.18415814902,251.1775999784871,28.40900529969091,0.0
1262,0,45877.37519360382,241.05566297180923,13.093996753913595,0.0
1263,0,44911.43028967969,239.79370509537756,17.160618649629736,0.0
1264,0,53264.492596243006,252.26018774716349,28.29226808033417,0.0
1265,0,40248.15470317323,232.46451439392158,17.104965088827672,0.0
1266,1,31948.167066701393,217.76016627482508,21.00993978769995,0.0
1267,0,41094.174272349235,233.92694264837806,18.669304270865922,0.0
1268,0,40796.61213993517,233.4649374113057,19.047569278871165,0.0
1269,0,36072.16992805799,225.13298581797866,13.706326534458297,0.0
1270,0,41215.152648846386,233.86285902953486,13.273864562016545,0.0
1271,0,40292.02151310893,232.4906184587926,16.318837930999038,0.0
1272,0,41792.04310253418,234.90604266242934,16.134476863390184,0.0
1273,0,38725.82294410735,229.7597105854408,13.546886551369086,0.0
1274,1,42016.999348584235,235.3557016071722,17.829934938216358,0.0
1275,0,29210.645171701155,211.72027954749464,12.463907905068506,0.0
1276,1,41055.95282480605,233.56978515635078,12.27245598845635,0.0
1277,1,31625.518382057784,217.27039168595016,23.227872679052094,0.0
1278,0,33959.04792220582,221.29502628283663,14.641198067176388,0.0
1279,0,44399.88964785689,238.8999555619467,14.673350382414988,0.0
1280,0,39283.77802397495,231.39040153415152,25.821480514317347,0.0
1281,0,42349.16140687629,235.69788754669895,13.844865941029738,0.0
1282,0,40021.885881738075,233.4511078394824,33.81350642279591,0.0
1283,0,32063.32032309183,220.48766315340822,47.030452771607294,0.0
1284,0,37263.737145091116,227.86454418424086,24.523853962057625,0.0
1285,0,35882.310836027325,224.88640653069166,16.14533627809797,0.0
1286,0,37279.86730561439,227.57147843449874,19.45020666154934,0.0
1287,0,35805.75530280173,225.07951694863195,21.859409626622664,0.0
1288,0,43119.34124287852,238.63737469071725,35.694365603863545,0.0
1289,0,34552.57590054809,222.33679615552387,13.339056783167031,0.0
1290,0,43936.484540937025,238.96308965390648,27.102914122582742,0.0
1291,0,43290.36156092376,238.07900383283103,28.52535645792355,0.0
1292,0,31230.80378651902,216.29941000880194,20.738390502178902,0.0
1293,0,36663.505687440345,228.2770278604441,38.16137995798624,0.0
1294,0,35010.63689204316,223.31197357271063,16.29243999533225,0.0
1295,0,38638.72402837619,229.79289865195614,17.369369698395364,0.0
1296,1,36945.57190551347,226.6990964287458,14.160237969532819,0.0
1297,1,42288.1858035776,236.69637815591418,29.533478753355396,0.0
1298,0,55575.615402027084,254.51933455458266,17.09338066525228,0.0
1299,0,37955.68152818782,228.87890229281956,21.992324167905203,0.0
1300,1,32038.81213927893,219.45267129451696,38.30126364904404,0.0
1301,0,45155.551736029534,239.9438003025726,12.053174173335192,0.0
1302,0,37972.106004900284,229.5530139942195,29.60925230039995,0.0
1303,0,33148.360471634296,220.28148479916337,24.31698594275033,0.0
1304,0,47568.98083916134,243.6820789058057,16.565483195124248,0.0
1305,0,37143.36729918917,227.12955017930395,15.98709655938506,0.0
1306,0,42855.17566698415,237.18155572754003,25.716571597300838,0.0
1307,0,42210.92772658956,235.59265063076592,16.445643226509265,0.0
1308,1,30850.709820874432,215.65879706122033,22.184782612919,0.0
1309,0,26760.010507550676,206.7342581444039,20.52761042382482,0.0
1310,0,38327.93817718961,229.0007224184489,11.583308139530226,0.0
1311,0,39485.45767053036,231.25220884740088,18.25121843264042,0.0
1312,0,30697.664220335922,215.31239149604212,21.5497785183066,0.0
1313,1,44677.615503857385,239.1577939924627,9.902735608451746,0.0
1314,1,56787.27317634406,258.22525433502113,42.16668948764123,0.0
1315,0,30835.98552780901,215.57780078628633,22.0208624222201,0.0
1316,0,34062.346127040255,221.60379205340305,16.926266960459756,0.0
1317,1,33982.39393019574,221.14122660114316,9.461607277373384,0.0
1318,0,42644.94578359806,236.46872671280394,20.010735355697896,0.0
1319,0,38723.32430056469,229.9860849069647,18.3775556214387,0.0
1320,0,42426.101350367506,235.69875872576054,10.623540920776334,0.0
1321,0,37195.14447649699,228.19992984867235,29.60576936397774,0.0
1322,1,38950.13865655854,231.01018703154668,27.66203486284414,0.0
1323,0,45571.06076149342,240.6881499308547,15.210634495477448,0.0
1324,0,36971.499172675336,227.12463090584453,20.841770751854277,0.0
1325,0,31475.638301242696,216.7859691709923,20.443886279602985,0.0
1326,0,28210.8482885772,210.03367969453433,20.96885242528832,0.0
1327,0,41647.861248664034,234.74037992637423,17.56196888361634,0.0
1328,0,32563.88867714329,218.7451991495096,17.26749768735934,0.0
1329,1,32430.8169189959,218.97686119084074,24.574152924812132,0.0
1330,0,38918.574077063146,230.57936394778486,22.43591723571808,0.0
1331,0,35283.674239186636,224.20155186435312,22.51085933548166,0.0
1332,0,34766.82990596819,222.81415387446276,15.145012747644587,0.0
1333,0,30998.367066054787,215.41011701087967,12.255808790818463,0.0
1334,0,36712.54744705528,226.4696663246897,17.396228579947596,0.0
1335,0,33797.396384034975,222.46806517400864,33.02117575058061,0.0
1336,1,34855.19054320597,223.55758340686143,24.379910729603722,0.0
1337,0,40866.30789912959,233.3814333106117,15.333844356323379,0.0
1338,0,39967.38433449157,231.79462259828318,12.48163911046225,0.0
1339,0,44449.37246705471,239.09228042082327,17.27501779167541,0.0
1340,1,28811.546606557768,211.1104079493247,17.75275983676445,0.0
1341,0,36888.34466524511,226.94870078330342,20.659407182028197,0.0
1342,0,40163.71315976416,232.59147722805264,21.67191355436714,0.0
1343,0,38429.130551588096,230.3278759662506,29.486448660602164,0.0
1344,0,60336.48567022661,262.0978869816173,39.3615547008444,0.0
1345,0,33534.60585165029,220.28867230177175,9.363253270559415,0.0
1346,0,39667.61729964698,231.40787702456154,15.148432114432934,0.0
1347,0,32634.16412720637,220.08691729422657,32.882188660736894,0.0
1348,0,50517.4131432621,248.8608028701396,32.44967868505664,0.0
1349,1,41400.522328616506,234.4660773445059,19.363919874193087,0.0
1350,0,38889.06745450373,230.64404832591367,24.8493012286578,0.0
1351,0,33086.95424613823,220.3751443673371,26.20897372195037,0.0
1352,0,40521.867619866694,232.71100964400574,12.74026308905669,0.0
1353,0,36238.79289125649,225.8247605782266,21.11693201645044,0.0
1354,0,43500.6718004884,239.57225799972184,38.943593843187585,0.0
1355,1,42554.51174513769,236.02956244755302,14.285256755117912,0.0
1356,0,36144.8751618952,225.58413311430567,19.809557151225082,0.0
1357,0,52003.76598289895,250.9210390103599,32.66253692340565,0.0
1358,0,38479.94150654074,229.5856752657359,18.549206821949085,0.0
1359,1,40305.63198365124,232.4745259263173,15.526178547881619,0.0
1360,0,42366.09905182005,235.74664376224965,14.524271349511261,0.0
1361,0,55137.921355995044,254.40292939017914,24.30096168229716,0.0
1362,0,36247.71522340369,225.50099971338128,15.040343499325276,0.0
1363,1,39579.28634633828,231.60433593650365,21.10819195546188,0.0
1364,0,39370.78308656124,230.72005544244286,10.126736012031747,0.0
1365,0,38252.44288541338,229.9343974806192,28.715655456659604,0.0
1366,1,34922.62393889057,223.26444516516963,18.216079904099676,0.0
1367,1,34638.69249004906,222.5661695337747,14.838490999590627,0.0
1368,1,46133.45077567379,241.44906991894123,13.3438758698477,0.0
1369,0,41954.178557404586,235.23413807894957,17.270469790148045,0.0
1370,1,33791.75469846543,221.49909440743016,23.26681156664697,0.0
1371,0,40436.303572904486,232.8652810020655,18.981571205938792,0.0
1372,0,38348.55223296865,231.1613489241532,37.675542673443815,0.0
1373,0,36903.0368532281,227.29598338504806,24.58987250854821,0.0
1374,0,32685.295207863135,218.83110279684783,14.021538127976122,0.0
1375,1,48965.481572806246,246.36053265946657,27.6147872344771,0.0
1376,0,48491.330370792435,245.49360270434227,24.698112648702768,0.0
1377,0,42616.991547952595,236.36921140303338,18.982498825366115,0.0
1378,0,45652.416910065185,240.77401501106638,14.22595111492775,0.0
1379,0,28205.771509871225,211.5163744175507,37.35374747202683,0.0
1380,0,34540.88067282218,222.27366988361854,12.205494038104117,0.0
1381,1,33196.71422732163,220.4739768872618,24.865733903296487,0.0
1382,0,45099.70650900235,240.52766219434506,24.66097241777402,0.0
1383,0,34735.65546147462,222.86808852743002,17.10945824570436,0.0
1384,0,30927.631995384258,215.47658677502227,16.628407927196978,0.0
1385,1,40065.448205963214,232.413236749566,21.00997332740349,0.0
1386,0,36869.6318295252,226.7294736137459,17.83220932962047,0.0
1387,0,33791.015328361886,221.4454855685752,22.908334798964358,0.0
1388,0,37513.05156910335,227.75736418227385,15.74274568316313,0.0
1389,1,40223.36241917987,232.38643434424162,16.44725277902819,0.0
1390,0,40013.91384868775,232.45783034754564,23.10708700126698,0.0
1391,0,50561.60623196635,248.95077465967242,32.4355723429403,0.0
1392,1,31908.2300720774,217.74290669148695,21.5808974035498,0.0
1393,1,38124.60978948697,231.50098045365354,44.10667054834618,0.0
1394,0,42063.23321153521,235.39649896809314,17.111146499728076,0.0
1395,1,42916.1058026026,236.42482943977865,9.119369584537669,0.0
1396,0,37916.543019787096,228.28322253282835,11.21975476449461,0.0
1397,0,45264.409862713284,240.2940805653296,16.482145366292936,0.0
1398,0,46117.498824610826,242.72752116884493,33.64643201414123,0.0
1399,0,37804.127835528445,228.3701614695637,17.600299068197636,0.0
1400,0,36292.047458971785,225.47978403831817,12.53515243234656,0.0
1401,1,37285.22193726312,227.34851067656382,15.452587045380097,0.0
1402,0,47800.84565564639,244.39339467953337,23.122684603536488,0.0
1403,0,34894.448360039336,222.92772620178204,12.061280805014237,0.0
1404,1,32134.309956250378,218.4053348440823,24.679682117024033,0.0
1405,0,49032.4074232702,246.66219860818032,30.788336649073294,0.0
1406,0,33881.331795756196,221.30874727135196,17.78678325813689,0.0
1407,1,44030.38935274211,239.82057729636273,35.169217602526686,0.0
1408,0,52750.20038104099,251.82050086594626,31.64014203919889,0.0
1409,0,42297.76215334009,235.70942822055676,16.080839379812343,0.0
1410,0,36852.34068114821,228.43768302085468,36.61683481819487,0.0
1411,0,37049.24656461141,228.44732983727258,34.68674914703015,0.0
1412,0,40693.50345925296,233.84836645367622,27.24934337828107,0.0
1413,0,40629.820203554315,233.5851749770897,24.855385130124844,0.0
1414,1,36221.115079696276,225.37551808443519,13.11588687132433,0.0
1415,0,36937.440883899864,228.5801478495943,36.52404551806627,0.0
1416,0,34918.29462845882,223.06263674118844,14.48868211876184,0.0
1417,0,36707.38102724197,226.5180149848305,18.9129400791895,0.0
1418,0,45785.691525100505,241.26457113727642,20.372295526425027,0.0
1419,0,41940.32142475973,235.1032929690071,15.32456503472116,0.0
1420,0,51875.41714902347,250.37559568664219,28.65860735193008,0.0
1421,0,28622.562465653384,212.33948855566413,36.31857299928618,0.0
1422,0,42172.87966447955,236.13499518608154,26.50573383779404,0.0
1423,0,42710.53659797408,237.32419791741668,30.204152339187246,0.0
1424,0,44748.42629195524,239.63101899325534,18.727610040193667,0.0
1425,0,31686.050753763397,217.0064733709508,16.99706620251498,0.0
1426,1,58853.57751233139,259.46274247196754,29.94787066167026,0.0
1427,1,41363.72766355774,234.25847794677807,16.670998247123038,0.0
1428,0,32776.68805285126,220.05159351557845,29.19238735381016,0.0
1429,0,44241.08960951299,238.72048839455724,15.834015145205443,0.0
1430,0,41026.9264304126,233.6718647122767,15.713379150801105,0.0
1431,0,40589.71596350811,233.01569868016614,17.110809853671814,0.0
1432,1,38949.8310023404,230.4472842240175,19.65615331336626,0.0
1433,1,38564.829104762124,229.9729302756519,22.01217791866896,0.0
1434,1,33919.37645370317,221.11269383927043,12.127770433118727,0.0
1435,0,37547.006447016596,227.97431440889414,18.39719500015109,0.0
1436,1,38748.6026016889,229.89473021592312,16.033542382674433,0.0
1437,0,28040.275618784348,209.61766845756338,20.306552172202156,0.0
1438,0,45093.697833340135,240.94289915848648,29.646682583863086,0.0
1439,0,42776.94496189528,236.60445614640466,18.903997014290134,0.0
1440,0,37383.824159400334,228.1081135672704,24.454585155293273,0.0
1441,1,39695.6538177918,231.4972983445294,16.167048660524248,0.0
1442,1,35485.09124128404,224.3852029168226,19.666458406543416,0.0
1443,1,31293.551976257004,216.00549869994256,12.247013768623045,0.0
1444,1,40242.092328307896,232.5583271952005,19.24393583775363,0.0
1445,0,38751.379040066386,230.06956867228413,19.357947804097012,0.0
1446,0,37166.32597499766,227.83279059485253,26.327408365928264,0.0
1447,0,41911.60457173987,235.21676614710182,18.55314279940738,0.0
1448,0,40920.223410227154,233.43931123024558,14.752854266083709,0.0
1449,1,34772.04606739175,224.07435470547253,31.771628098641944,0.0
1450,0,38912.25852392038,230.25316571900981,17.544123763734362,0.0
1451,0,44012.85433931832,238.2547842807556,13.273094771096856,0.0
1452,0,36663.59313333286,226.16307520470417,12.90657754628691,0.0
1453,0,39610.692862992735,231.14161444435246,10.690206390937412,0.0
1454,0,46644.378860623605,242.5911658980252,21.453153211143462,0.0
1455,1,47014.712953630326,243.10202919325707,20.754288917916494,0.0
1456,1,41466.85860956904,235.5827286009125,32.703684768213655,0.0
1457,0,34157.811982743566,221.61293413074523,13.622982384199318,0.0
1458,0,31702.576089110225,216.79868554732684,11.603419625197649,0.0
1459,0,32094.730299314728,218.88858424046074,29.97274104181416,0.0
1460,0,48353.070423803845,245.9584353572577,33.48447549939796,0.0
1461,0,37627.45844315701,228.1193282695227,18.306546061564482,0.0
1462,1,39262.90768207568,230.57046118023882,11.096838499898848,0.0
1463,0,42586.82549804548,236.11961100251725,15.051420936806071,0.0
1464,0,29236.648571611768,212.30036863506785,22.066926282974737,0.0
1465,0,33108.56759944571,219.75264753393336,16.354094656592064,0.0
1466,0,38370.18534529664,229.58215130336922,21.458820567519112,0.0
1467,1,38591.31444544529,229.61951790594065,15.57004711608507,0.0
1468,0,35242.1266673657,225.07026154391943,33.19653671849238,0.0
1469,1,38116.981961761776,228.98461139645096,18.94039733143495,0.0
1470,0,45823.31879130735,241.42045821741758,21.772408212075124,0.0
1471,1,40035.98520312777,232.16842584550938,18.05796689155382,0.0
1472,1,32897.15950179433,219.42228388196796,18.017230884263377,0.0
1473,0,48019.427191179624,244.66710121872694,22.66660021455337,0.0
1474,0,41898.83668587841,235.1777991047796,18.08957281882484,0.0
1475,0,32848.96904681925,220.00575413648272,27.139794261124102,0.0
1476,0,46600.994748503545,242.4271868861627,19.685982117300593,0.0
1477,0,39765.32019540125,231.5207303621174,13.880614778736588,0.0
1478,0,29297.462623355415,212.14247269867815,17.302926269455966,0.0
1479,0,39364.14983572464,233.0627411317429,39.1104329326558,0.0
1480,0,31772.385691160758,217.2083091505699,17.891112814752418,0.0
1481,1,40175.74267778392,232.13319625285317,12.63466838115948,0.0
1482,0,50671.45119392211,248.97629271102193,31.28514994905994,0.0
1483,1,34997.76220325743,223.22616049031922,14.783549550135215,0.0
1484,0,46433.578169565735,242.06594269821198,17.168850411459943,0.0
1485,1,32926.388215710766,219.6633071694492,20.740762913221094,0.0
1486,0,31403.62622585806,216.07409515439198,7.348163852627067,0.0
1487,0,38504.896258674715,229.62175760901468,18.681690822221437,0.0
1488,0,52314.1028124663,250.52880504673513,21.300596287766975,0.0
1489,0,38839.19872075632,229.82384392431442,10.123789918410205,0.0
1490,1,42069.301827114,235.59192755830287,20.963109427010004,0.0
1491,0,29989.844923240234,213.19277503710708,7.564860627659585,0.0
1492,0,42936.03324743442,236.50944595989102,10.914817714036433,0.0
